text,pos,neg,distance
어..? 한 달 정도 뒤면 몰라도 아직은 휴재할 타이밍 아닌데...?,10,15,-5
"아니, 121화 미리 볼려고 했는데, 1주일을 기다렸는데., 다음주에 올라 온다고?..하?",5,10,-5
이속도로 진행하면서 휴재?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,18,21,-3
잘나간다 하더니 개빠져가지고,17,32,-15
리코팀 청명한테 대가리의 매화권법 맞았누,1,10,-9
청명이만 혼원단 먹고 몸에서 탁한 물 안나오고 땀 같은 물로 표현됐네삼대제자의 몸이지만 이미 무당의 장로보다 한 수 위에 있을 정도로 갈무리된 청명이라 이거지,5,8,-3
나 양해 안해.어떻게 4월30일까지 가다려?!,18,10,8
리코팀이시여.. 휴재라뇨....,12,10,2
작가양바 히발,1,2,-1
네이버 웹툰 보니까 요 며칠 작가랑 기사가 많은데 이게 맞냐??,9,8,1
미리보기를 풀어 ㅅㅂ,14,12,2
작가님 빨리와요..화귀는 주기적으로 주입해야한단 말입니다..,15,8,7
안그래도 진도도 느린데 휴재는 거 너무한거아니오,13,17,-4
?????,4,8,-4
"""나의 시간이 멈췄다""",13,9,4
주인장 문열어ㅠㅠㅠ,7,8,-1
화산귀환이 휴재라니~~이러다 다 죽어~~,8,9,-1
아앗 ... 내 한 주가 아무 소식 없이 지나갔다 ..,6,8,-2
휴재라니...휴재라니 ㅜㅜ,4,8,-4
?!?!?!?!??!?!?!?!??!?!???!?!?!??!?!?!??!?!?!?!??!?!???!??!?!?!아니휴재요?아닟히ㅢㅡ할수잇죠아니근데?!?!?!??!?!?!흐ㅜ재?!??!라니,2,8,-6
아아...아프다...!괴롭다...!아아!,5,8,-3
휴재면 미리보기를 풀어 대가리에 돈밖에 없는 네이버야.그러라고 미리보기 쳐 만들어놨잖아 ㅋㅋ,27,13,14
님들아!!!!!! 청명이좀 붙잡아요!!!!!! 이..! 이이이익익!!!!!!!!!,1,8,-7
ㅔ? 작가님? 휴...재요??ㅠㅠ(건강관리 잘하고 돌아오셰요..),11,9,2
또! 우르르 몰려왓다,2,8,-6
이학에 이어 당신마저.. 내 하루는 망했어,13,9,4
이학때문에 힘들어죽겠는데 화산귀환 너까지 이럴거냐,9,10,-1
손오공 초사이언된것같네,0,0,0
ㅈㅣㅡ ㄱㅣㅡㄴㅣ?ㄱ. ㅁ,8,8,0
내가 꾸끼 딱 3개 남겨놨는데...며칠뒤면 사라지는데....,9,8,1
올때 2편,2,9,-7
"사천, 운남편 기대하고 있겠습니당",6,8,-2
"휴재다,,,,,,",0,0,0
ㅔ?,0,0,0
휴재인거 알았는데 멍청하게 기다린 나..(따흑),7,8,-1
? 내 일주일....,4,8,-4
아..이럼 시험공부 해야되는뎅,4,8,-4
ㅎ휴재요??아니 잠시만 이게무슨일이야,0,0,0
내가 아는 그 휴재?,0,0,0
휴... 재...?,0,0,0
ㅎㅏ..,0,0,0
내 하루가 무너졌다...,4,8,-4
휴재 갑자기 뭔데,0,0,0
화귀 휴재는 좀 귀한데 ㅠㅠ 따흑,4,8,-4
근데 미리보기 4개가 있는데 왜 오늘 휴재인가요?저것중에 하나 풀어주면 되는거 아니에요?,13,9,4
으아니이이ㅣㅣㅣㅣㅣㅣ 작가님.........ㅠㅠㅠ,0,0,0
정녕 이학과 같은 결말을 원하시는겁니까,1,4,-3
진도보면 휴재할 시간 없을텐데 ㅋㅋㅋ 연재 20년하시게요?,20,14,6
뭣,0,0,0
........... 휴재네...(이제암),0,0,0
이학도 그렇고 오늘 왜이럼?,4,8,-4
아니이이 기다렸는데 ㅠㅠㅠㅠㅠ 담주라니요..,0,0,0
소설로 읽었을 때 상상한 것보다 더 처참하게 무너졌네ㅋㅋㅋㅋㅋ그냥 지붕이랑 벽만 날아갔을 줄 알았는데 완전 산산조각 났구나ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
ㅎ...ㅎ...휴..재라구요?힝,0,0,0
휴재안돼!!!!!!!!!!,0,0,0
청명이는 운기도 청명하게 하는구나 ^^,0,0,0
자잦자ㅈ잣 잠만요 휴재요..? 흙흙 얼마나 휴재인지 아시는 분,50,17,33
어후 몸매가...,1,8,-7
작가님... 휴재요?????.,1,1,0
휴재라니.... 나 울거야........ㅠㅠ💦,3,8,-5
휴..........재.....? ?? 일해야죠 예? 예?! 예?!?!?!?!!!!!!!!,2,8,-6
리코팀 휴재가 왜 떠요!!!!!!!',0,0,0
쉬지마요 일해야죠......일해야 행복하죠...(저희가),2,8,-6
세상에 재경각주가 장문인에게 도둑놈이라니..,0,0,0
하 중간 끗나고 신나게 보려고햇는데휴재요!????????????!????!??!!!???더기대할게여😍😍😍,0,0,0
궁금한거 있는데요.. 혼원단 씹어 먹으면 어케 될까요?,4,8,-4
갑자기 휴재라니 이게 무슨소리요....,5,8,-3
막컷으로 꼬셔놓고 도망(휴재)하시면 어떡해요....,4,8,-4
아니 여보세요 작가님 휴재요???아니 잠만 나 울어…..,1,1,0
소설 원작 그대로 따라가는디 휴재할 이유는 하나밖에 없음...상갓집,0,0,0
휴유우우우우우우우우우재?!!!!!,4,8,-4
"근데, 화산, 나노마신 같은 거 소설로 보고 왔는데이 두개가 양이 어마어마함 웹툰으로 완결 됨..?? 최소 10년은 잡아야하는데",5,8,-3
아니 휴재,3,8,-5
휴재???,4,8,-4
초사이어인 됐네,1,8,-7
악 시바 코피,0,0,0
손오공인줄?ㅋㅋㅋㅋㅋㅋ,0,0,0
와우이건내인생막장!!!!!!!,0,0,0
아니이게무슨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃김,0,0,0
점점 슈퍼 사이언인 되어가는듯,1,0,1
표정들이 넘 웃기다ㅋㅋㅋㄱ,0,0,0
저런거 처먹어도 뱍날먹어도 나중에 사패련한테 ㅈㄴ밀림,0,2,-2
선두도 아니고 초사이어인으로 변신하는건 아니겠지?,0,0,0
"와 씨 장문인 이번화에 매력 포텐 터졌네 ㅋㅋㅋ 무슨 도인이나 신선에 이르기 직전인 사람 같더니 오늘은 인간미가 철철 넘침 ㅋㅋㅋ 귀한 혼원단 아끼려고 하는 모습부터 집 날라가서 삐질뻔 하다, 새집 지어준다니 좋아하고 ㅋㅋ",0,0,0
변신 초사이어인 !!,1,0,1
업~그레이드 컴플릿트~(스타 테란ㅎ),0,0,0
1화 부터 지금까지 청명이와 한몸이 되었습니다 청명 웃으면 저도 웃고 청명이가 깽판 치면 저도 깽판 치고 소설도 읽고 슬플 때는 울기도 했습니다 하지만 청명이가 행복해하는 것 같아 저도 행복합니다 작가님 지금까지 화산귀환을 만들어주셔서 감사합니다 지금도 미래도 화산귀환을 보겠습니다 (작가님 감사합니다),1,0,1
청명이 우화등선 했으면 세외로 가야지.,0,0,0
손오공..?,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아끼똥!,0,0,0
미안하다 윤종아.. 사실 너만 눈 안뜬줄 알고 스크롤 다시 올렸다왔다..,1,0,1
슈퍼사이어인..,1,0,1
당보언제나와~~~~,0,0,0
장문인이랑 재경각주 표정 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,1
또락스 직이노,0,0,0
근데 혼원단은 무슨 맛일까,1,0,1
청명 초사이아인으로 다시 태어나다,1,0,1
"1화부터 다봤네, 아, 궁금",1,0,1
씹지도 않고 통째로 먹으면 목에 안걸리냐,0,0,0
궁금한게 있는데 2대제자가 제드리면 사숙조가 1대제자임? 그럼 그다음이 장로고?,0,0,0
가슴,0,0,0
손오공...!?,2,0,2
아직도 175화라니 기쁘면서 슬프다,2,0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ표정ㅋㅋㅋㅋ,1,0,1
지금 소설로 몇화쯤 될까여,0,0,0
무슨 나메크성 처음 도착한 손오공처럼 서있냐 ㅋㅋㅋ이제 변신만 하면 되는겨?,0,0,0
'각성',0,0,0
얘네는 겨털이 없나바...부럽다..,0,0,0
잠깐 팬티좀 갈아입고 오겠습니다,0,0,0
조걸&백천&윤종: 저 놈 지슴 보다 무서워 지겠구만,0,0,0
"살살 하세요 한달에 세편만 집필하시고 일주일은 쉬시고, 그래야 오래뵙죠",0,0,0
청명이의 깨달음은 100년이 넘었으니까(?).파도를 흘려들게 그냥 두라는 장문사형의 말,0,0,0
환골탈태한건가?,0,0,0
초사이어인,0,0,0
청명이가 강해서 장문인 집 무너졌다 ㅋㅋ,0,0,0
진도가 왤케 안나가냐,0,1,-1
우어어억 ㅋㅋㅋㅋㅋㅋ 개웃기네,0,0,0
환골탈태 한건가?,0,0,0
나도먹고싶다 ㅋㅋㅋ,0,0,0
혼원단 먹으면 사이어인 되는거냐?,0,0,0
드래곤볼로 가는건가,0,0,0
쟤 왜 갑자기 헤라클로스?,1,0,1
청명이 복근 ㅈㄴ멋있네,0,0,0
청명아 너는 진짜 대단하닼ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
내 새끼 그뉴기...🌸🤫,0,0,0
초 샤이아 인??,0,0,0
아니 청명이 허경영 뭐임 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
옷좀빨아라,0,0,0
new 슈퍼 청명이,0,0,0
초사이어인 변신 완료,0,0,0
작가님 중간에 사형만 눈이 없는데요,0,0,0
"청명이 저런거 안먹어도 쎈편인데 먹으면 더 쎄지는건가,,",0,0,0
백천이 이번화에 유난히 잘생겼다,0,0,0
청진반!?,0,0,0
"여기에 또 이댓글 달거 같음 ""청명 흉부 기가맥히네""",0,0,0
이제 zㅣ존 청명이 된건가?,1,0,1
음...? 이거 장문인 처소에 있는 비밀통로 어딧는거지? 처소안에 있을텐데 처소가 무너짐;,0,0,0
야 내집이 아작났는데(다시 지어야 되네) 아무래도 너무 낡아서 그런 듯.,0,0,0
혼원단을 만들러 가는거 아님? 혼원단이 왜있음?,1,0,1
"소설에서는 가부좌틀고 공중에 떳을때 전각 무너트리고 하늘위로 오색빛이 뻗어 올라가는것도 표현 됐던거 같은데, 그게 빠져서 아쉽넹 ,,,,",0,0,0
당장 애니메이션으로 만들어!!!!!!!!!!,0,0,0
청명이도 저정돈데 이설이는...,1,0,1
화경인가요?,0,0,0
청명이 꼭지가 사라졌습니다 작가님..,0,0,0
청명이는 아주 좋은거 먹을때마다 공중에 뜨네,0,0,0
자목초 때뭄에 혼원단을 못 만드는거 아니에요? 그런데 어떻게 혼원단을 만들었죠 진짜 몰라서 남깁니다,0,0,0
그건 좋을지도 ㅎㅎㅎㅎㅎ,0,0,0
아르기닌 같은건가?,0,0,0
로이더?,0,0,0
표지만 보고 왜 금룡이가 저깄지싶었음,0,0,0
누가 내 입꼬리 좀 멈춰줘요 하늘로 승천하기 직전이에요,0,0,0
하아.. 하아.. 청명도장.. 근육 한 번만 핥게 해주세요.. 한번마안..!!,0,0,0
쩌러~~,0,0,0
아니 그래서 뭔데? 뭐가 끝났어? 화경 그런거야? 환골탈태한거야?,0,0,0
여러분 오기조원은 무위 수준으로 치면 화경의 극에 도달할 때 한다고 합니다 - 나노마신 78화 중,0,0,0
운남행 곧 시작에 15만원의 남자 당보가 기다려진다ㅠㅠㅠㅠㅠㅠ,1,0,1
ㅘ 진심 졸라 쌈뽕하다 김청명 가슴,2,0,2
아 진짜 작가님 사랑한다고요,2,0,2
이야r 연출 미쳤다 진짜..,2,0,2
쉬고 오세요,0,0,0
초사이언 탄생 ㅋㅋㅋㅋ,0,0,0
이욜,0,0,0
영단 흡수되는 연출 와........ 무협웹툰 중에서 제일 인상 깊었습니다. 작가님 최고입니다...!,1,1,0
옷이 걸레짝이 됐네,0,0,0
초싸이언 납셨냐?,0,0,0
"재경 각주가 재능이 있어, 잘 뽑았어 ㅋ",2,0,2
손오공인줄ㅋㅋ,0,0,0
청명이가 슈퍼사이어인으로 거듭난것 같은데....크흠,0,0,0
현영장로가 최고네ㅋ,0,0,0
남자 됐네😁😁😁😁😁,1,0,1
헬창 ㄷㄷ,0,0,0
아니 오기조원ㅋㅋㅋㅋㅋㅋㅋ 누나가 날라다니는것은 알려 줬는디 이렇게 될준 몰랐닼ㅋㅋㅋ,0,0,0
드래곤볼 손오공이네,0,0,0
에...스샷을 못 찍어ㅓㅓㅓㅓ 청명이ㅣㅣㅣㅣㅣ모스브ㅡㅡㅡㅡㅡㅡ찍어야하는데ㅔㅔㅔㅔㅔ안돼ㅐㅐㅐㅐ,0,0,0
난.... 넓은 마음을 가지고 있으니깐 기다릴 수 있어... 그렇고 말고.......... 그래서 어떻게 된다고요?,0,0,0
벌크업 하셨엉..!!,0,0,0
분위기가 뜨니까 사람도 뜨네..,0,0,0
바지는 안 찢어졌군,2,0,2
청명아 앞으로는 그렇게 다녀라ㅎㅎㅎ,0,0,0
진짜 진심 너무 재밌엉❤️,1,0,1
우리 멸치근육 어디갓데냐,1,0,1
장문인이랑 재경각주랑 형제인가요 너무똑같아요,1,0,1
"오색빛이 번쩍이고 전각이 덜컹거려서 청명이는..., 눈을떴어",1,0,1
허경영?,0,0,0
재경각주 호감 ㅋㅋㅋ,0,0,0
드래곤볼 손오공 등장씬 같네,1,0,1
미친 벌크업ㅋㅋㅋ,0,0,0
시간과 정신의방에서 수련 마치고 나온 손오공이 떠오르네 ㅋㅋㅋ,0,0,0
청명이 흉부 기가맥히누><,0,0,0
아 윤종 눈 떴었네ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
바지도 다리만 찢어지는 능력이 있나욬ㅋㅋㅋㅋㅋ넘 웃겨요... 그리고 연출 짱 멋졌습니다...!!!,0,0,0
슈우퍼 샤이어인~~!!,0,0,0
작가님 푹 쉬다 오세요❤️❤️,1,0,1
혼원단 하나 먹는걸로도 개꿀잼ㅋㅋㅋㅋㅋ,1,0,1
이걸보고 소설을 읽으러 간 나...stay...,0,1,-1
무공술을 익히고 초 사이어인이된 청명. ㅋ,0,1,-1
아 상체는 찢어졌는데 왜 하체는 안찢어지는건데!!!!!!!,0,0,0
먼데.먼데.초사이어인.각성?,0,0,0
베지터!!! 승질머리를 봤을땐 오공은 아니고....,0,0,0
수...슈...퍼...초..사이...언..인..ㅈ,0,0,0
아니 뭐 드래곤볼됐네,0,0,0
집을 날렸는데 고작 뻘크업?,0,0,0
조짓네 청명이 더 대단해지겠네 재앙인가 축복인가?,0,0,0
근데 우리할아버지가 롯데에서일할때는 그때 롯데가 세계제벌순위 3위였다. 김영삼 대통령때망했지만 그러다 다시 김대중대통령때 부활,0,0,0
초사이어청명!!!!,0,0,0
초사이언?,0,0,0
몰라누가 나한테 백억있다고했다가 누가또 천억줄게 한거같은데 천억 누가주는데 롯데에서주냐,0,0,0
아니근데 천억을 누가주는데 천억거려 롯데에서주나?,0,0,0
청명이가 집 좀 부수겠다는데 뭐,1,0,1
카카로트..?,0,0,0
왜 항상 상의만 찢어지는걸까?? 하의는 다른 재질로 만드나???,0,0,0
카카로트?,0,0,0
초싸이언되버렷누,0,0,0
뭐여초사이어인,0,0,0
오....오......와 ......와아아아아앜!!!!!!,0,0,0
혹시 성분이 스테로이드인 가요?,1,0,1
초사이언 청명,0,0,0
...그래서 맛있단거지?,0,0,0
쉬라는 비가는 안쉬고 넌 왜쉬는 거냐,0,3,-3
왠지 청명이는 먹고 나서 배 두드리면서 꺼억 한번 하고 소화 다 됐어요~ 이럴거 같았는데...그나저나 이번편은 거의 혼원단 광고인줄ㅋㅋ,0,0,0
소설 원작가 완전 망했다 얘들아 소설이 망했다고 진짜로 개 망해버렸어,0,1,-1
슈퍼청명,0,0,0
약빨았네,0,0,0
사이어인이 됐네,0,0,0
드래곤볼이다 완전 ㅋㅋㅋ,0,0,0
포스가 드래곤볼 셀 편의 정신과시간의방에서 나온 손오공과 손오반같은 느낌이잖아ㅋㅋ,0,0,0
어휴 쟤 또 저런다 청명아 제발,0,0,0
근데 왜 미리보기가 4개뿌니없어 불안하게..,0,0,0
15알은 어케됨?,0,0,0
오오 청명이 몸 보소 점점 매화검존 때로 돌아간다,0,0,0
나도 1/3 이라도 먹어서 살빠졌으면,0,0,0
카카로트인줄,1,0,1
드래곤볼인줄...,0,0,0
원래 고수가 될려면 상체탈의는 필수인가요?,0,0,0
어깨가 너무 좁아......ㅋㅋㅋㅋ,0,1,-1
아니 작가님? 사암십일이요?????나그때까지 어케버티라곡!!!,0,0,0
그 공진단 파는곳 좌표 좀~~ 내 심연의 흑염룡이 여 불끈 솟아 올라라!!,0,0,0
청명이 근육이 너무너무 눈부셔요,0,0,0
나 이거 진짜 너무 기대했는데 내가 상상했던 그대로 연출하심.. 내 마음속에 들어왔다 나오셨나..?,1,0,1
장문인이 뭔 권력이 없자,0,0,0
이야... 이제 혼원단 먹었으니 얼마나 두들겨 패고 다닐까... 아니 이젠 팬다기보단 작살낸다해야하나...,0,0,0
어머나 세상에 청명아 날 가져!♡♡,0,0,0
초사이언 생각나면 따봉~,0,0,0
와..요걸 이렇게 녹이네 ㅋㅋㅋ,1,0,1
아니 날고있는개 개웃기네 ㅜㅜㅜㅜㅜ,1,0,1
손오공인줄~~~,0,0,0
오기조원 등선의 경지인데...,0,0,0
스크롤 내리다가 장문.장로 표정 보고 찐뿜었네,0,0,0
키는안컷넹,0,0,0
쿠키가 되,0,0,0
오빵❤️,0,1,-1
얼빡샷 나올때 감탄함ㅠㅠㅠㅠ 내가 다 희열 느끼게 됨...,1,0,1
혹시 초사이언...지송,1,0,1
조금더보여주지여기서끝내네,1,0,1
드래곤볼인줄,1,0,1
"장문인도 갈수록 카와이 해지고청명이는 갈수록 강해지구.. (흉부 기가맥히네) 장로님은ㅋㅋㅋㅋ ""눈에 넣어도 않아플 내새끼.."" 장로님 너무 웃기다고요ㅋㅋㅋ",1,1,0
뭐임?ㅋㅋㅋ 드래곤볼임..ㅋㅋ,2,0,2
와. 청명이의 아내가되.,2,0,2
워메,2,0,2
초싸이언인이 되었네...,3,0,3
"원래 소설에서 다 찢어진걸로 나오지 않았었나,,?",2,0,2
한주 쉬어도 할말 없다,1,0,1
새집 부럽네 ㅋㅋ,1,0,1
스테로이드도 저 정도는 아닌데..... 저건 뭐냐..... 슈퍼맨으로 만드네 ㅋㅋㅋㅋㅋ,1,0,1
화경 현경 둘중에 하나? 슬슬 천마가 나올때가 되었다.,1,0,1
"쉿, 바지는 [네이버] 소재라구요",3,0,3
드래곤볼 손오공인줄,2,0,2
현영장로가 진짜 갈수록 호감캐가 되가네 ㅋㅋ,1,0,1
그만 잼있어 주세요 제발 기다리는거 힘들어요,1,0,1
빵ㅋㅋㅋㅋㅋㅋ,1,0,1
근데 청명이 혼원단 먹고 버프를 얼마나 받은거지?,1,0,1
드래곤볼인가...,2,0,2
다행인가? 거시기는 그대로네ㅉ,0,4,-4
네웹 일해라,0,0,0
백상이는왜나옴?,0,0,0
슈퍼화산인,0,0,0
손오공인줄,0,0,0
할짝..,0,1,-1
캡틴 아메리카 도핑완료느낌인가 기존에도 쌨는데 이젠 약빨받고 미쳐날뛰겠구만,0,0,0
드래곤볼인가,0,0,0
근데 혼원단먹고 묘사하는게 되게 와닿네. 뭔 느낌인지 알 것 같음,0,0,0
아니 뭔 저 여캐는 뭐했다고 비중도 없는데걍 따라다녀 놓고 혼원단 먹냐,0,17,-17
아유 어쩔수 없다 쿠키질러야쥥,1,0,1
아니 미친 청명이 뭔데!그리고 장문인은 왜이렇게 웃긴데,0,0,0
ㅗㅜㅑ,0,0,0
아오 키프트 카드 샀는데 조걸 두명,0,0,0
혼원단이 저렇게 생겼었나,3,0,3
나도 하나 줘. 그래도 14개 남자나.,1,0,1
다음화 내놔,1,0,1
청명이 바지는 전체이용가 재질인가벼..,2,0,2
저 폭발에 나머지 15개 혼원단은 괜찮나요..?,1,0,1
초싸이어인!!,1,0,1
아니 야발 애가 혼원단 하나 먹더니 토리코가 돼서 왔어.....,1,0,1
심숭샘숭,0,0,0
오ㅓㅓ OOO 없어용 기모찌,0,0,0
마치 드래곤볼 프리져편에서 손오공이 계왕권 통달하고 나메크성에 도착했을때 느낌난다.,0,0,0
어우...몸매가....,0,0,0
스토리작가가 바뀐걸까.. 너무 유치해졌다 요새,0,9,-9
뭐야 ㅁㅊ..ㅋㅋㅋ,0,0,0
섹쉬이이잉,0,0,0
바지는 멀정하구만...다행이오..,0,0,0
초사이아인~~된 느낌.,0,0,0
아 ㅋㅋ 진짜 미치겠다..ㅋㅋ 할아버지 혼원단이 그렇게 좋아요?,4,0,4
와 오늘 화 혼원단 먹는 걸로 끝났어 더 주세요,0,0,0
먼데 갑자기 웬 사이어인이야,0,0,0
화산의 청명이 진화했다!주변의 피해는 굉장했다!,3,0,3
"돈이 없어 전전긍긍하던 화산이,끼니 걱정 안 해도 되는 수준이 되었고... 약초만 마저 구해와서 혼원단을 대량으로 만들 수 있게 된다면 진짜 수련만 미친듯이 해도 되는 그런 환경이 만들어지는거네?근데 백상아 넌 왜 궁상을 떨고 있냐ㅋㅋㅋ",0,1,-1
